"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","should display the acceslibre section in readonly if the feature is enabled and data is present","VenueFormScreen","Thu Jan 16 16:59:19 UTC 2025","passed","Thu Jan 16 16:59:19 UTC 2025","","","",""
"","111","should render empty state when offerer has no offers","StatisticsDashboard","Thu Jan 16 17:00:56 UTC 2025","passed","Thu Jan 16 17:00:56 UTC 2025","","","",""
"","71","should auto-focus the last year filter if there is only one venue","Income","Thu Jan 16 16:58:44 UTC 2025","passed","Thu Jan 16 16:58:44 UTC 2025","","when the page first renders","",""
"","48","should disable button when type was not selected","screens:IndividualOffer::OfferType","Thu Jan 16 17:01:06 UTC 2025","passed","Thu Jan 16 17:01:06 UTC 2025","","","",""
"","82","should display too short message if siret is not 14 characters if venue is non virtual","components | SiretOrCommentFields","Thu Jan 16 16:59:15 UTC 2025","passed","Thu Jan 16 16:59:15 UTC 2025","","should validate SIRET on submit","",""
"","19","should display the right wording with the OA FF","CollectiveDataEdition","Thu Jan 16 16:58:44 UTC 2025","passed","Thu Jan 16 16:58:44 UTC 2025","","OA feature flag","",""
"","346","should not let user select the geoloc filter if they have an invalid location","offersSearch component","Thu Jan 16 16:59:12 UTC 2025","passed","Thu Jan 16 16:59:13 UTC 2025","","","",""
"","2","should return default values when offer have no stocks","StockThingForm::utils::buildInitialValues","Thu Jan 16 17:01:28 UTC 2025","passed","Thu Jan 16 17:01:28 UTC 2025","","","",""
"","14","should use individual offer’s address department code if WIP_USE_OFFERER_ADDRESS_AS_DATA_SOURCE","OfferNameCell","Thu Jan 16 17:00:07 UTC 2025","passed","Thu Jan 16 17:00:07 UTC 2025","","departmentCode","",""
"","5","should not render the add link venue banner if the offerer  hasValidBankAccount = false and venuesWithNonFreeOffersWithoutBankAccounts = [ 1 ]","LinkVenueCallout","Thu Jan 16 17:00:17 UTC 2025","passed","Thu Jan 16 17:00:17 UTC 2025","","With FF enabled","",""
"","175","should have venue value when user filters by venue","route Offers","Thu Jan 16 16:58:17 UTC 2025","passed","Thu Jan 16 16:58:17 UTC 2025","","url query params","",""
"","246","should display an error when the field is empty","FormStock","Thu Jan 16 16:59:39 UTC 2025","passed","Thu Jan 16 16:59:39 UTC 2025","","","",""
"","8","should render cancel button if isCancellable is true","collectiveActionButton api call","Thu Jan 16 16:59:54 UTC 2025","passed","Thu Jan 16 16:59:54 UTC 2025","","","",""
"","128","should display error message when trying to activate collective offers with booking limit date passed","CollectiveOffersScreen","Thu Jan 16 16:58:39 UTC 2025","passed","Thu Jan 16 16:58:39 UTC 2025","","on click on select all offers checkbox","",""
"","66","should show draft offers","route CollectiveOffers","Thu Jan 16 16:58:41 UTC 2025","passed","Thu Jan 16 16:58:41 UTC 2025","","","",""
"","58","should not disable start datetime, end datetime and event time inputs when form access is edition","","Thu Jan 16 16:59:28 UTC 2025","passed","Thu Jan 16 16:59:28 UTC 2025","","","",""
"","3","should return the start date of the offer when the end date is equal","adageOfferDates","Thu Jan 16 17:01:43 UTC 2025","passed","Thu Jan 16 17:01:43 UTC 2025","","getFormattedDatesForBookableOffer","",""
"","122","should set active styles on the active button","ToggleButtonGroup","Thu Jan 16 17:03:17 UTC 2025","passed","Thu Jan 16 17:03:17 UTC 2025","","","",""
"","376","should display previous page when clicking on left arrow","route Offers","Thu Jan 16 16:58:18 UTC 2025","passed","Thu Jan 16 16:58:18 UTC 2025","","page navigation","",""
"","6","should display offer creation link if user has no offer on venue","VenueOfferSteps","Thu Jan 16 16:59:56 UTC 2025","passed","Thu Jan 16 16:59:56 UTC 2025","","","",""
"","262","should render price details if offer is template","OfferEducationalForm","Thu Jan 16 17:00:33 UTC 2025","passed","Thu Jan 16 17:00:33 UTC 2025","","","",""
"","272","should set all participants to true when user selects ""all""","FormParticipants","Thu Jan 16 16:59:40 UTC 2025","passed","Thu Jan 16 16:59:41 UTC 2025","","useParticipantUpdates","",""
"","1","should set default initial values","setDefaultInitialValues","Thu Jan 16 16:59:11 UTC 2025","passed","Thu Jan 16 16:59:11 UTC 2025","","","",""
"","56","should render LinkVenueCallout","LinkVenueCallout","Thu Jan 16 17:00:17 UTC 2025","passed","Thu Jan 16 17:00:17 UTC 2025","","With FF enabled","",""
"","3","should return already cancelled message when booking is already cancelled","getBookingFailure","Thu Jan 16 17:01:50 UTC 2025","passed","Thu Jan 16 17:01:50 UTC 2025","","","",""
"","76","should only uncheck none option when unchecking it","useAccessibilityOptions","Thu Jan 16 17:02:06 UTC 2025","passed","Thu Jan 16 17:02:06 UTC 2025","","","",""
"","44","should render correctly","StockThingSection","Thu Jan 16 17:03:03 UTC 2025","passed","Thu Jan 16 17:03:03 UTC 2025","","","",""
"","62","should show default placeholder","PhoneNumberInput","Thu Jan 16 17:01:29 UTC 2025","passed","Thu Jan 16 17:01:30 UTC 2025","","","",""
"","0","should not sort offers if the column sort is not defined","sortCollectiveOffers","Thu Jan 16 17:01:41 UTC 2025","passed","Thu Jan 16 17:01:41 UTC 2025","","","",""
"","362","should filter stocks","StocksEventList","Thu Jan 16 16:58:54 UTC 2025","passed","Thu Jan 16 16:58:54 UTC 2025","","","",""
"","14","should display ""Tarifs"" step as active/enabled when offer is no longer a non-published draft","IndividualOfferNavigation","Thu Jan 16 16:59:37 UTC 2025","passed","Thu Jan 16 16:59:37 UTC 2025","","when offer is an event","",""
"","0","should not block when following creation flow (from visibilite to recapitulatif)","components | RouteLeavingGuardCollectiveOfferCreation","Thu Jan 16 17:00:30 UTC 2025","passed","Thu Jan 16 17:00:30 UTC 2025","","","",""
"","74","should not display column titles when no offers are returned","route Offers","Thu Jan 16 16:58:15 UTC 2025","passed","Thu Jan 16 16:58:15 UTC 2025","status filters","filters","",""
"","140","should close survey satisfaction","SurveySatisfaction","Thu Jan 16 17:02:05 UTC 2025","passed","Thu Jan 16 17:02:05 UTC 2025","","","",""
"","13","should render message when the user has a valid bank account and no pending one","BankInformations page","Thu Jan 16 16:59:27 UTC 2025","passed","Thu Jan 16 16:59:27 UTC 2025","","","",""
"","141","should go to next page","AdagePagination","Thu Jan 16 17:02:07 UTC 2025","passed","Thu Jan 16 17:02:07 UTC 2025","","","",""
"","50","should render school tag when offer will happens in school","OfferCard component","Thu Jan 16 17:00:26 UTC 2025","passed","Thu Jan 16 17:00:26 UTC 2025","","","",""
"","6","should render the component for summary page","IndividualOffer::ActionBar","Thu Jan 16 17:01:00 UTC 2025","passed","Thu Jan 16 17:01:00 UTC 2025","","on edition","",""
"","3","should return datetime in UTC without millisecond","buildDatetimeForStockPayload","Thu Jan 16 17:02:15 UTC 2025","passed","Thu Jan 16 17:02:15 UTC 2025","","","",""
"","29","should log event when user click on custom link form","RequestFormDialog","Thu Jan 16 16:59:34 UTC 2025","passed","Thu Jan 16 16:59:34 UTC 2025","","","",""
"","56","log event on click","venue image edit","Thu Jan 16 17:02:12 UTC 2025","passed","Thu Jan 16 17:02:12 UTC 2025","","","",""
"","9","should display a success message when offer is accepted","IndividualOfferConfirmation","Thu Jan 16 17:01:14 UTC 2025","passed","Thu Jan 16 17:01:14 UTC 2025","","","",""
"","0","should return list containing only BookingRecap matching ISBN keywords","filterBookingsRecap","Thu Jan 16 16:59:25 UTC 2025","passed","Thu Jan 16 16:59:25 UTC 2025","","","",""
"","61","should display the title of the list if it exists","Carousel","Thu Jan 16 17:01:35 UTC 2025","passed","Thu Jan 16 17:01:35 UTC 2025","","","",""
"","51","should toggle the opening of the tooltip panel when the Space key is pressd","components | FilterByBookingStatus","Thu Jan 16 17:00:15 UTC 2025","passed","Thu Jan 16 17:00:15 UTC 2025","","on focus on the filter icon","",""
"","0","should return the end of the booking limit datetime when it is different from the start datetime","buildBookingLimitDatetimeForStockPayload","Thu Jan 16 17:02:15 UTC 2025","passed","Thu Jan 16 17:02:15 UTC 2025","","","",""
"","47","should not disable price, place number, start datetime, end datetime and event time when allowedAction CAN_EDIT_DISCOUNT and CAN_EDIT_DATES exists and ENABLE_COLLECTIVE_NEW_STATUSES is enabled","FormStock","Thu Jan 16 16:59:40 UTC 2025","passed","Thu Jan 16 16:59:40 UTC 2025","","","",""
"","2","should return undefined when the offerId in the params is an invalid number","useCollectiveOfferFromParams","Thu Jan 16 17:01:44 UTC 2025","passed","Thu Jan 16 17:01:44 UTC 2025","","","",""
"","64","should show the suggestions header when there are results","OffersSuggestions","Thu Jan 16 16:59:50 UTC 2025","passed","Thu Jan 16 16:59:50 UTC 2025","","","",""
"","13","should not render footer if ff is not active","Footer","Thu Jan 16 17:03:00 UTC 2025","passed","Thu Jan 16 17:03:00 UTC 2025","","","",""
"","80","should display the right wording without the OA FF","OffersSynchronization","Thu Jan 16 17:02:56 UTC 2025","passed","Thu Jan 16 17:02:56 UTC 2025","","OA feature flag","",""
"","186","should delete anyway even with active status","IndividualOffersScreen","Thu Jan 16 16:58:23 UTC 2025","passed","Thu Jan 16 16:58:23 UTC 2025","","","",""
"","57","should display error message when description is empty","RequestFormDialog","Thu Jan 16 16:59:33 UTC 2025","passed","Thu Jan 16 16:59:33 UTC 2025","","","",""
"","3","should extract initial values","extractInitialValuesFromVenue","Thu Jan 16 17:02:22 UTC 2025","passed","Thu Jan 16 17:02:22 UTC 2025","","","",""
"","1","should singularize word if 1 offer","pluralize","Thu Jan 16 17:02:45 UTC 2025","passed","Thu Jan 16 17:02:45 UTC 2025","","standard words","",""
"","33","should render text for one offer","DeactivationConfirmDialog","Thu Jan 16 17:01:57 UTC 2025","passed","Thu Jan 16 17:01:57 UTC 2025","","","",""
"","38","should redirect logged users on confirmation page","src | components | pages | Signup","Thu Jan 16 17:00:52 UTC 2025","passed","Thu Jan 16 17:00:52 UTC 2025","","","",""
"","6","should render without venues linked to bank account and with all venues linked to another account","ReimbursementBankAccount","Thu Jan 16 16:59:06 UTC 2025","passed","Thu Jan 16 16:59:06 UTC 2025","","","",""
"","197","should clear filters","StocksEventList","Thu Jan 16 16:58:54 UTC 2025","passed","Thu Jan 16 16:58:54 UTC 2025","","","",""
"","1","should return 0 when first row offer name is the same as second row offer name","sortByOfferName","Thu Jan 16 17:00:19 UTC 2025","passed","Thu Jan 16 17:00:19 UTC 2025","","","",""
"","202","should load offers with selected offer type if the WIP_ENABLE_NEW_COLLECTIVE_OFFERS_AND_BOOKINGS_STRUCTURE FF is not active","route CollectiveOffers","Thu Jan 16 16:58:34 UTC 2025","passed","Thu Jan 16 16:58:35 UTC 2025","on click on search button","filters","",""
"","2","should validate the form for case: should allow a start datetime set on 01/09/N and an end datetime set on 31/08/N+1","validationSchema","Thu Jan 16 17:01:05 UTC 2025","passed","Thu Jan 16 17:01:05 UTC 2025","","","",""
"","0","should return false if last provider is undefined","isAllocineOffer","Thu Jan 16 17:03:09 UTC 2025","passed","Thu Jan 16 17:03:09 UTC 2025","","","",""
"","3","should transform queryParams to object / keys-values","handling of URL","Thu Jan 16 17:03:25 UTC 2025","passed","Thu Jan 16 17:03:25 UTC 2025","","","",""
"","1","should return filter subcategories that are events","filterCategories","Thu Jan 16 17:00:10 UTC 2025","passed","Thu Jan 16 17:00:10 UTC 2025","","","",""
"","15","should display a Warning callout","Callout","Thu Jan 16 17:02:02 UTC 2025","passed","Thu Jan 16 17:02:02 UTC 2025","","","",""
"","151","should deselect an offer selected when the offer has just been archived","CollectiveActionsCells","Thu Jan 16 16:58:43 UTC 2025","passed","Thu Jan 16 16:58:43 UTC 2025","","","",""
"","60","should display toggle button and should be enabled","Toggle button","Thu Jan 16 17:01:58 UTC 2025","passed","Thu Jan 16 17:01:58 UTC 2025","","","",""
"","27","should display status and button in edition","IndivualOfferLayout","Thu Jan 16 17:00:21 UTC 2025","passed","Thu Jan 16 17:00:21 UTC 2025","","","",""
"","23","should render the expected table with max given number of hits per page","components | BookingsRecapTable","Thu Jan 16 16:58:55 UTC 2025","passed","Thu Jan 16 16:58:55 UTC 2025","","","",""
"","2","should return empty array when offer is draft","setFormReadOnlyFields","Thu Jan 16 17:01:31 UTC 2025","passed","Thu Jan 16 17:01:31 UTC 2025","","","",""
"","165","should not show the inactive status option if the WIP_ENABLE_NEW_COLLECTIVE_OFFERS_AND_BOOKINGS_STRUCTURE FF is active","CollectiveOffersScreen","Thu Jan 16 16:58:40 UTC 2025","passed","Thu Jan 16 16:58:40 UTC 2025","","","",""
"","0","should return Reunion timezone for 974","getDepartmentTimezone","Thu Jan 16 17:00:49 UTC 2025","passed","Thu Jan 16 17:00:49 UTC 2025","","","",""
"","104","should display readonly info","VenueFormScreen","Thu Jan 16 16:59:19 UTC 2025","passed","Thu Jan 16 16:59:19 UTC 2025","","","",""
"","0","should return an array with one date when start date is equal to end date","getDatesInInterval","Thu Jan 16 17:01:53 UTC 2025","passed","Thu Jan 16 17:01:53 UTC 2025","","","",""
"","57","should not have ""Tout Sélectionner"" checked when there is no offer to be checked","TemplateCollectiveOffersScreen","Thu Jan 16 16:59:02 UTC 2025","passed","Thu Jan 16 16:59:02 UTC 2025","","","",""
"","37","should render a checkbox with a label","BaseCHeckbox","Thu Jan 16 17:03:15 UTC 2025","passed","Thu Jan 16 17:03:15 UTC 2025","","","",""
"","63","should navigate to activite page when clicking the second update button","ValidationScreen","Thu Jan 16 16:59:21 UTC 2025","passed","Thu Jan 16 16:59:21 UTC 2025","","user actions","",""
"","2","should generate stocks on a monthly basis every beginning of month","onSubmit","Thu Jan 16 16:59:06 UTC 2025","passed","Thu Jan 16 16:59:06 UTC 2025","","","",""
"","294","should render collective offer summary","CollectiveOfferSummaryCreation","Thu Jan 16 17:01:18 UTC 2025","passed","Thu Jan 16 17:01:18 UTC 2025","","","",""
"","43","should render the new offer info page sections","OfferInfos","Thu Jan 16 17:00:13 UTC 2025","passed","Thu Jan 16 17:00:13 UTC 2025","","","",""
"","12","should render { collectiveDmsApplication: { application: 123, depositDate: '2025-01-16T16:59:51.662Z', lastChangeDate: '2025-01-16T16:59:51.662Z', procedure: 456, state: 'refuse', venueId: 1 }, expectedLabel: 'Votre demande de référencement a été refusée' } status","CollectiveDmsTimeline","Thu Jan 16 16:59:51 UTC 2025","passed","Thu Jan 16 16:59:51 UTC 2025","","","",""
"","142","should filter on student levels when the institution is in MeG and redirected from ""/""","offersSearch component","Thu Jan 16 16:59:14 UTC 2025","passed","Thu Jan 16 16:59:14 UTC 2025","","","",""
